respondent_id,h1n1_vaccine,seasonal_vaccine
42080,0.18955496,0.39990348
42081,0.089083865,0.39770228
42082,0.17714037,0.44301248
42083,0.12815654,0.6316419
42084,0.3180573,0.68448484
42085,0.2621521,0.36679986
42086,0.2817748,0.4745394
42087,0.28759474,0.661128
42088,0.1772562,0.42351428
42089,0.15140314,0.73130673
42090,0.15244974,0.35802045
42091,0.1292008,0.16780348
42092,0.18677075,0.3124257
42093,0.269302,0.612785
42094,0.23512544,0.4088975
42095,0.13364112,0.38253048
42096,0.09564969,0.18486983
42097,0.08605538,0.14653686
42098,0.29065835,0.6564045
42099,0.1786452,0.36471793
42100,0.50851226,0.7788065
42101,0.2835021,0.39366424
42102,0.17529184,0.54169893
42103,0.18588188,0.32263935
42104,0.2045581,0.32867235
42105,0.16042036,0.3481544
42106,0.08534679,0.15784788
42107,0.17691495,0.41517448
42108,0.32416022,0.72636986
42109,0.3804134,0.81162006
42110,0.17608081,0.21762866
42111,0.2573368,0.54955244
42112,0.12802978,0.10175165
42113,0.24023171,0.6170083
42114,0.16424534,0.34259874
42115,0.16672608,0.16008307
42116,0.23135653,0.8044948
42117,0.09892546,0.16083217
42118,0.3598028,0.71750736
42119,0.22671294,0.6088359
42120,0.19146502,0.6075778
42121,0.2524758,0.44146863
42122,0.14772557,0.43217874
42123,0.16513641,0.5326236
42124,0.27002153,0.51592636
42125,0.4721716,0.82648295
42126,0.21993501,0.7020252
42127,0.28706148,0.59453815
42128,0.22650152,0.5495586
42129,0.17897639,0.3324738
42130,0.30810618,0.68139374
42131,0.1471704,0.3949709
42132,0.15355375,0.21754378
42133,0.21990752,0.39990968
42134,0.22654177,0.47820905
42135,0.1949757,0.37635934
42136,0.24737912,0.5605648
42137,0.28284645,0.5811742
42138,0.27959698,0.6687095
42139,0.18030775,0.38050342
42140,0.119633004,0.3230217
42141,0.16918732,0.21468873
42142,0.14304149,0.15624656
42143,0.16501981,0.18355492
42144,0.14436077,0.3535182
42145,0.16547498,0.51527745
42146,0.18853973,0.65947753
42147,0.2898437,0.5454052
42148,0.30928433,0.8487855
42149,0.1995512,0.5360817
42150,0.23698299,0.6451355
42151,0.23954275,0.84417427
42152,0.19428682,0.42845514
42153,0.23531799,0.51528585
42154,0.46322614,0.87660235
42155,0.14729401,0.4457764
42156,0.15443045,0.46013516
42157,0.22869113,0.36694524
42158,0.18828636,0.42845148
42159,0.117341645,0.2558255
42160,0.21029805,0.5769298
42161,0.21505655,0.34031332
42162,0.17969553,0.32847166
42163,0.23312125,0.75211763
42164,0.16022824,0.3550137
42165,0.11194814,0.18146543
42166,0.17118523,0.27760804
42167,0.19796585,0.49370864
42168,0.18340673,0.37875292
42169,0.20374654,0.34828416
42170,0.12624443,0.21020488
42171,0.40061238,0.49130315
42172,0.07742881,0.14781976
42173,0.14279439,0.21493967
42174,0.2985868,0.8100701
42175,0.11122841,0.1315852
42176,0.26004782,0.43344298
42177,0.14351429,0.5527934
42178,0.17707002,0.33671042
42179,0.13758866,0.19355333
42180,0.1969903,0.60485727
42181,0.25112876,0.37015006
42182,0.1448498,0.20269212
42183,0.159189,0.197335
42184,0.26936868,0.7414768
42185,0.3050049,0.5699143
42186,0.24583712,0.53432864
42187,0.17360088,0.29694036
42188,0.18616375,0.34278035
42189,0.1657091,0.35750058
42190,0.19715552,0.46863762
42191,0.24254291,0.85300887
42192,0.09095826,0.09489336
42193,0.5664949,0.9157729
42194,0.2005226,0.31670278
42195,0.26594895,0.5609919
42196,0.24068527,0.44490892
42197,0.19675016,0.47216725
42198,0.21041076,0.41792312
42199,0.26176032,0.46234593
42200,0.18680419,0.43688506
42201,0.2371374,0.8026345
42202,0.27265698,0.5975443
42203,0.15638633,0.23042913
42204,0.30604315,0.66293526
42205,0.2348564,0.34318614
42206,0.18492255,0.15215401
42207,0.21211784,0.6410614
42208,0.112999395,0.18743066
42209,0.21463186,0.60675734
42210,0.144677,0.29202718
42211,0.14063284,0.49198896
42212,0.22704318,0.64548486
42213,0.14418128,0.20690441
42214,0.17347075,0.7883643
42215,0.2119612,0.4449019
42216,0.20605743,0.5128154
42217,0.18006273,0.36462867
42218,0.09563641,0.23301208
42219,0.12730621,0.21003106
42220,0.18071362,0.35760078
42221,0.17889656,0.3206976
42222,0.23843378,0.6449784
42223,0.18921727,0.45838103
42224,0.18683143,0.32731944
42225,0.35736415,0.7727524
42226,0.19998147,0.7388134
42227,0.18917902,0.34098685
42228,0.21719716,0.3524346
42229,0.087731875,0.085806765
42230,0.24803588,0.6789212
42231,0.19058402,0.6255941
42232,0.45602477,0.75507027
42233,0.24369897,0.58190775
42234,0.4121513,0.77046853
42235,0.16292989,0.30022082
42236,0.22722022,0.7905236
42237,0.15995578,0.2359315
42238,0.20228902,0.52073014
42239,0.1862001,0.2884541
42240,0.17100859,0.6430987
42241,0.31056654,0.8073245
42242,0.15976149,0.41474348
42243,0.1826716,0.53771156
42244,0.25575164,0.32133475
42245,0.117535986,0.16899368
42246,0.23717684,0.45906308
42247,0.20578133,0.18708202
42248,0.23328833,0.6657761
42249,0.210569,0.71611506
42250,0.19426222,0.39629936
42251,0.2381114,0.53994405
42252,0.13984142,0.5450403
42253,0.481404,0.82256943
42254,0.19744211,0.36714688
42255,0.18402703,0.41642764
42256,0.2535992,0.6895478
42257,0.18020265,0.40262294
42258,0.12708226,0.22658771
42259,0.15388669,0.2964343
42260,0.2727864,0.4575029
42261,0.17466511,0.55499166
42262,0.073193796,0.120369405
42263,0.26463997,0.58247524
42264,0.1719555,0.21479483
42265,0.17019846,0.5356948
42266,0.15009767,0.44528326
42267,0.21176729,0.5768882
42268,0.24348052,0.4145223
42269,0.19597283,0.46384636
42270,0.17630541,0.3712679
42271,0.26860487,0.5943079
42272,0.15185648,0.22219945
42273,0.15324906,0.32346836
42274,0.18580405,0.42546934
42275,0.42571053,0.7836129
42276,0.20614319,0.7079776
42277,0.06588411,0.12493801
42278,0.14187928,0.26172456
42279,0.17307241,0.18613474
42280,0.20700213,0.5021755
42281,0.072692044,0.13392676
42282,0.20062852,0.3750794
42283,0.26546258,0.48543367
42284,0.12898831,0.18126763
42285,0.24806707,0.4622233
42286,0.19596404,0.31753597
42287,0.16235411,0.43354353
42288,0.14137496,0.34108827
42289,0.19295855,0.4429603
42290,0.1490215,0.3295827
42291,0.18329951,0.26865092
42292,0.2238229,0.65230227
42293,0.20246138,0.3523333
42294,0.25192395,0.6380687
42295,0.14332199,0.5881
42296,0.24249676,0.5750388
42297,0.14721948,0.21690509
42298,0.1614376,0.44798487
42299,0.3114871,0.4737574
42300,0.1488237,0.31888825
42301,0.20778435,0.16018544
42302,0.21430773,0.5103969
42303,0.30426964,0.5390677
42304,0.1744478,0.2658518
42305,0.3326821,0.78376263
42306,0.119903356,0.24356113
42307,0.47537497,0.8781762
42308,0.13353379,0.20240758
42309,0.18598817,0.6837704
42310,0.08379805,0.14749023
42311,0.24357946,0.72912806
42312,0.31122276,0.5545323
42313,0.23659113,0.69752645
42314,0.16487657,0.3891309
42315,0.16279757,0.28734788
42316,0.115675606,0.38052407
42317,0.3197823,0.5505312
42318,0.21069919,0.44016707
42319,0.16445503,0.36714724
42320,0.16868551,0.59277165
42321,0.53189373,0.68449515
42322,0.22913882,0.7055048
42323,0.19642718,0.38899526
42324,0.1685503,0.26139942
42325,0.28624722,0.283861
42326,0.17675763,0.2621882
42327,0.12580876,0.18750487
42328,0.18070228,0.60424864
42329,0.30961964,0.91200924
42330,0.15300243,0.25789663
42331,0.105931915,0.4271368
42332,0.18212397,0.28597665
42333,0.2259877,0.6957343
42334,0.42803043,0.789728
42335,0.15886515,0.5079576
42336,0.16122067,0.6142758
42337,0.17291076,0.5366662
42338,0.30153456,0.7694293
42339,0.31110904,0.5525917
42340,0.22525908,0.34805316
42341,0.2882216,0.56263083
42342,0.10479699,0.14431515
42343,0.2562765,0.6251528
42344,0.25685433,0.7839311
42345,0.19059156,0.47373968
42346,0.28250086,0.5815382
42347,0.23989496,0.71259886
42348,0.27450195,0.675688
42349,0.21017519,0.80343324
42350,0.28723627,0.7559907
42351,0.5711957,0.8843926
42352,0.18406862,0.36338308
42353,0.56251526,0.79168826
42354,0.48191026,0.7694265
42355,0.17161767,0.5150084
42356,0.17453547,0.45246983
42357,0.12628952,0.37957463
42358,0.13900807,0.25607932
42359,0.36919862,0.6924231
42360,0.43291068,0.6460356
42361,0.19145441,0.42738643
42362,0.26815772,0.46309394
42363,0.17227237,0.45027423
42364,0.17430724,0.28206685
42365,0.28699598,0.76616853
42366,0.105713174,0.16712119
42367,0.23345822,0.33577183
42368,0.33698916,0.5982178
42369,0.35056326,0.7108394
42370,0.16908261,0.40526757
42371,0.30848482,0.58935535
42372,0.28934407,0.49102083
42373,0.20542723,0.41557312
42374,0.13983482,0.6488755
42375,0.13679783,0.27153397
42376,0.17469245,0.12942162
42377,0.10872117,0.24783319
42378,0.24243826,0.7177063
42379,0.22882615,0.76765454
42380,0.16135284,0.29267147
42381,0.20062523,0.53351855
42382,0.20886087,0.43575168
42383,0.23719072,0.5235999
42384,0.31980696,0.7382358
42385,0.26281658,0.57074565
42386,0.20577738,0.5713304
42387,0.17481217,0.36744672
42388,0.2939188,0.54741526
42389,0.184731,0.51017123
42390,0.15359037,0.2809945
42391,0.19524361,0.35936457
42392,0.15221427,0.258074
42393,0.297722,0.70849895
42394,0.17254634,0.5520525
42395,0.2775019,0.47661436
42396,0.1329748,0.19300422
42397,0.11027007,0.24684739
42398,0.16596106,0.47483265
42399,0.2752037,0.318561
42400,0.29915994,0.7037295
42401,0.18040825,0.3493671
42402,0.19578826,0.6460231
42403,0.23866305,0.6605637
42404,0.22111635,0.7699835
42405,0.23105434,0.68423754
42406,0.22182576,0.825309
42407,0.25384095,0.5302817
42408,0.093770854,0.18034275
42409,0.20637408,0.6382559
42410,0.32614517,0.7457839
42411,0.13719226,0.38834962
42412,0.36984885,0.7120189
42413,0.16576187,0.2091965
42414,0.12282176,0.27198258
42415,0.16574027,0.293865
42416,0.2660524,0.3149136
42417,0.10629701,0.14202881
42418,0.17198476,0.40661123
42419,0.21969914,0.482663
42420,0.13690466,0.260742
42421,0.17000912,0.3714787
42422,0.144735,0.16975601
42423,0.13113755,0.18876113
42424,0.16809958,0.5128608
42425,0.1505688,0.2792624
42426,0.2042402,0.39031348
42427,0.183737,0.4787854
42428,0.17472628,0.4187411
42429,0.1034671,0.29773468
42430,0.29299223,0.54611385
42431,0.31951904,0.61652833
42432,0.1244332,0.35492396
42433,0.22078212,0.3876583
42434,0.18881933,0.49187082
42435,0.16229554,0.43586683
42436,0.11839996,0.14052746
42437,0.0889154,0.22155035
42438,0.3108208,0.4539275
42439,0.5541622,0.87262374
42440,0.28208435,0.44679654
42441,0.2691285,0.71652645
42442,0.21528183,0.5667896
42443,0.17969778,0.24545424
42444,0.2980344,0.85311925
42445,0.09909184,0.20584822
42446,0.21089216,0.5950246
42447,0.23462951,0.5924006
42448,0.1287699,0.36660996
42449,0.14014219,0.18571043
42450,0.22454919,0.57746106
42451,0.1398299,0.33508998
42452,0.21309829,0.7674213
42453,0.12934333,0.29213375
42454,0.18116014,0.4276774
42455,0.12622517,0.25387457
42456,0.24915661,0.5936486
42457,0.17895477,0.30622905
42458,0.24474701,0.4398001
42459,0.14768569,0.45769623
42460,0.28001922,0.70633864
42461,0.25340486,0.3198608
42462,0.4368151,0.799785
42463,0.22276051,0.38217422
42464,0.27349955,0.5446583
42465,0.20329945,0.34760895
42466,0.22969633,0.7172394
42467,0.22636609,0.8006671
42468,0.1371415,0.11153121
42469,0.19001386,0.24400388
42470,0.41664088,0.7441606
42471,0.21214728,0.52926993
42472,0.17762005,0.41512972
42473,0.33513072,0.6664129
42474,0.1893203,0.69109726
42475,0.40923968,0.8597454
42476,0.18085633,0.75551075
42477,0.30454817,0.7122099
42478,0.06778891,0.093560986
42479,0.2260169,0.4543281
42480,0.33487576,0.717103
42481,0.14117654,0.5296755
42482,0.14627679,0.34626147
42483,0.40868646,0.5739658
42484,0.108285636,0.23599452
42485,0.0939283,0.13074622
42486,0.5343215,0.7779439
42487,0.25504145,0.66504633
42488,0.12588865,0.13776912
42489,0.43053836,0.7903716
42490,0.12771904,0.38789633
42491,0.22342648,0.6493957
42492,0.22541642,0.4653005
42493,0.22503372,0.7740011
42494,0.2609525,0.620652
42495,0.28221086,0.4801563
42496,0.34196597,0.6991608
42497,0.163064,0.22103038
42498,0.30427003,0.6601575
42499,0.1426285,0.43929133
42500,0.1883382,0.34768188
42501,0.25086147,0.737184
42502,0.16590077,0.2188568
42503,0.14694765,0.22488879
42504,0.14348544,0.18221799
42505,0.21097118,0.48099285
42506,0.12491237,0.30239296
42507,0.17804821,0.41945305
42508,0.2202627,0.33209437
42509,0.1623131,0.35009176
42510,0.21540385,0.64495766
42511,0.29306746,0.4729765
42512,0.28615052,0.65259594
42513,0.16251512,0.3776441
42514,0.22744848,0.5566356
42515,0.33689186,0.54281265
42516,0.16655879,0.29816827
42517,0.24123798,0.6560199
42518,0.1854565,0.25835353
42519,0.1666971,0.3012578
42520,0.24497734,0.5635538
42521,0.18642987,0.4064274
42522,0.16483554,0.7365356
42523,0.45080695,0.86138785
42524,0.21239646,0.6000988
42525,0.39027095,0.88112223
42526,0.12928331,0.37337202
42527,0.24874377,0.6098894
42528,0.20338689,0.34294212
42529,0.2976512,0.6689521
42530,0.18180725,0.6045171
42531,0.16925266,0.2336242
42532,0.17239499,0.2325302
42533,0.10988176,0.2132168
42534,0.1433123,0.46012247
42535,0.36995453,0.7901889
42536,0.11103646,0.17108344
42537,0.16302557,0.25599656
42538,0.15084933,0.34812748
42539,0.28497612,0.5124154
42540,0.19160073,0.46616092
42541,0.21761216,0.85973233
42542,0.092241585,0.13989444
42543,0.14180529,0.25435334
42544,0.15309645,0.19386885
42545,0.17876013,0.22794044
42546,0.16691189,0.2865917
42547,0.23536721,0.55053365
42548,0.1602324,0.42542574
42549,0.16594906,0.45291224
42550,0.36593887,0.70331085
42551,0.34127292,0.7366886
42552,0.0813334,0.14357057
42553,0.48782492,0.8485526
42554,0.16215105,0.41259396
42555,0.3790329,0.67461133
42556,0.29208967,0.72205895
42557,0.17066893,0.5209724
42558,0.23192427,0.4225993
42559,0.18025874,0.41572657
42560,0.22758973,0.6620466
42561,0.27050018,0.4925757
42562,0.24931787,0.48938048
42563,0.2315396,0.47779173
42564,0.11604622,0.23295115
42565,0.29492998,0.5735416
42566,0.2446769,0.69429076
42567,0.26462144,0.8012801
42568,0.22236569,0.4273877
42569,0.40636313,0.7510579
42570,0.15156782,0.2303919
42571,0.17936881,0.40305546
42572,0.17220101,0.44136104
42573,0.1912194,0.45053574
42574,0.1815145,0.6329285
42575,0.2156026,0.5978468
42576,0.2796407,0.49029368
42577,0.15723512,0.31881025
42578,0.39427346,0.76182246
42579,0.18889774,0.3858458
42580,0.17592657,0.27888918
42581,0.257652,0.4425761
42582,0.1362036,0.1653288
42583,0.45415887,0.8848745
42584,0.13618582,0.51359856
42585,0.21897317,0.42163634
42586,0.3110032,0.696053
42587,0.08682495,0.14833136
42588,0.18661861,0.29289028
42589,0.23398323,0.5175115
42590,0.3601165,0.6697642
42591,0.25695834,0.7311865
42592,0.20744115,0.6503327
42593,0.25240484,0.49880013
42594,0.16491768,0.3833914
42595,0.16076788,0.5516555
42596,0.16943048,0.26657322
42597,0.19840162,0.34453073
42598,0.23773283,0.32118565
42599,0.1698542,0.29299316
42600,0.24674872,0.6943993
42601,0.23166372,0.25877333
42602,0.37436485,0.8118109
42603,0.3732396,0.5592058
42604,0.24921641,0.4387843
42605,0.19718327,0.42968625
42606,0.22210287,0.6994389
42607,0.2833143,0.37240806
42608,0.1980391,0.33621517
42609,0.22717619,0.45537916
42610,0.11158363,0.58567905
42611,0.40438685,0.713765
42612,0.20520917,0.5723915
42613,0.14050797,0.18313797
42614,0.20401005,0.36977443
42615,0.15759051,0.29408816
42616,0.156516,0.33382303
42617,0.20750614,0.46289846
42618,0.17110837,0.6444682
42619,0.24198882,0.44199538
42620,0.13572492,0.21716043
42621,0.16323304,0.37484482
42622,0.17702594,0.14669462
42623,0.20513475,0.41717145
42624,0.19435474,0.45207152
42625,0.14273518,0.2821797
42626,0.4444226,0.7310254
42627,0.23339042,0.43688646
42628,0.26995003,0.4275705
42629,0.33113045,0.33917686
42630,0.19328646,0.38531366
42631,0.2445944,0.7214297
42632,0.16628826,0.34438875
42633,0.15127403,0.24438307
42634,0.19671543,0.45244005
42635,0.25193754,0.53989387
42636,0.4258577,0.61202127
42637,0.22967388,0.45088547
42638,0.2945186,0.64226955
42639,0.14016043,0.5887098
42640,0.117027685,0.3644108
42641,0.2361827,0.43681607
42642,0.12625244,0.12616067
42643,0.27292627,0.40966386
42644,0.24613707,0.5070596
42645,0.19058916,0.56212044
42646,0.21977594,0.681338
42647,0.20388195,0.66762096
42648,0.2115668,0.29378602
42649,0.16119489,0.29451853
42650,0.20669125,0.5753168
42651,0.26774162,0.34084478
42652,0.2998769,0.59886533
42653,0.19850731,0.18821432
42654,0.4347412,0.8656978
42655,0.09580671,0.18029039
42656,0.18220124,0.31593868
42657,0.11637002,0.15739286
42658,0.1417788,0.2843055
42659,0.18936111,0.5514328
42660,0.32611218,0.8308232
42661,0.20684722,0.40547255
42662,0.13193528,0.38515335
42663,0.18071812,0.55071
42664,0.37739834,0.5658167
42665,0.18115813,0.6205023
42666,0.23401363,0.5458396
42667,0.40452012,0.8652024
42668,0.18291529,0.3283382
42669,0.12846619,0.1798908
42670,0.16736731,0.42614612
42671,0.18206467,0.46378675
42672,0.39141512,0.55977196
42673,0.40689158,0.6465482
42674,0.22740522,0.714502
42675,0.19566007,0.43922746
42676,0.13558102,0.34529436
42677,0.1435552,0.42015606
42678,0.14241429,0.40530935
42679,0.16366073,0.28627208
42680,0.18810025,0.34820244
42681,0.11338207,0.15872206
42682,0.13180125,0.19284463
42683,0.24256712,0.54522586
42684,0.29790407,0.7904516
42685,0.2047742,0.5897036
42686,0.33614057,0.81654716
42687,0.47575226,0.8844326
42688,0.21362099,0.54675287
42689,0.47575802,0.76559556
42690,0.07424759,0.11112952
42691,0.18513896,0.31878108
42692,0.1761081,0.3499497
42693,0.3111871,0.58775496
42694,0.1815846,0.3737923
42695,0.10622881,0.34459847
42696,0.20927337,0.47680604
42697,0.14366119,0.23623036
42698,0.39248252,0.76283026
42699,0.17905855,0.436969
42700,0.19491361,0.68011177
42701,0.23402485,0.8008279
42702,0.1699953,0.35426086
42703,0.11492348,0.15300767
42704,0.26884183,0.74247634
42705,0.10894897,0.2264111
42706,0.27851304,0.44440153
42707,0.1385274,0.19488344
42708,0.21720003,0.7270456
42709,0.23922308,0.5045324
42710,0.086899996,0.2268518
42711,0.16081133,0.4408588
42712,0.21068446,0.4296892
42713,0.2568752,0.74875426
42714,0.21346992,0.6063304
42715,0.13453582,0.35581532
42716,0.21888438,0.53453815
42717,0.21634798,0.3977171
42718,0.28323767,0.83032316
42719,0.19523948,0.3805215
42720,0.37108597,0.73328483
42721,0.14380439,0.25872448
42722,0.29184425,0.62706006
42723,0.2150378,0.53623766
42724,0.11800892,0.09872472
42725,0.20538935,0.4521161
42726,0.19402029,0.5224363
42727,0.19398147,0.49537298
42728,0.17238118,0.37925273
42729,0.22348559,0.6672882
42730,0.22961946,0.77619606
42731,0.23795967,0.486206
42732,0.18294534,0.49778345
42733,0.15975149,0.20308653
42734,0.22219887,0.45227444
42735,0.22360447,0.5906788
42736,0.31980774,0.37551975
42737,0.14640833,0.23649558
42738,0.20476331,0.66597116
42739,0.25175554,0.5568076
42740,0.18440235,0.38266945
42741,0.23999287,0.53208977
42742,0.17376286,0.32514763
42743,0.16235727,0.41211092
42744,0.089449264,0.15632592
42745,0.19572893,0.6103777
42746,0.14442934,0.26806733
42747,0.23618375,0.5796556
42748,0.17056943,0.4214033
42749,0.34998843,0.6374934
42750,0.16560395,0.2747855
42751,0.1507231,0.44522712
42752,0.08304963,0.343949
42753,0.2602768,0.46834114
42754,0.19380368,0.3523758
42755,0.13791595,0.35694706
42756,0.22490509,0.64861023
42757,0.24093983,0.4412306
42758,0.1106237,0.32580453
42759,0.21059595,0.4140438
42760,0.18295965,0.33723092
42761,0.29307243,0.52957356
42762,0.19809887,0.466532
42763,0.18488416,0.5621239
42764,0.2263324,0.48099145
42765,0.10062386,0.12679163
42766,0.19637439,0.38729832
42767,0.20788588,0.5686435
42768,0.19684628,0.44000506
42769,0.14883469,0.24701528
42770,0.13127401,0.28352016
42771,0.1564148,0.25346443
42772,0.31302625,0.56610507
42773,0.1751356,0.35975787
42774,0.18360938,0.31015798
42775,0.21196586,0.3348445
42776,0.089297384,0.3627716
42777,0.36545944,0.69560885
42778,0.21395387,0.39541358
42779,0.23040964,0.53401214
42780,0.16400248,0.41895494
42781,0.1937807,0.74923706
42782,0.21355768,0.68468475
42783,0.48198238,0.7962957
42784,0.15688492,0.57932687
42785,0.21633963,0.7632494
42786,0.19037676,0.46710262
42787,0.28639546,0.7774225
42788,0.28290242,0.6326731
42789,0.21434604,0.43009064
42790,0.12080628,0.17872511
42791,0.16231705,0.23869804
42792,0.1838697,0.36932582
42793,0.29954788,0.7020312
42794,0.22616349,0.35158938
42795,0.10957888,0.14563029
42796,0.3552472,0.65398014
42797,0.2067959,0.30533847
42798,0.1876284,0.41629958
42799,0.13293527,0.46462306
42800,0.26527312,0.73483783
42801,0.1602466,0.3084756
42802,0.1824347,0.283211
42803,0.29495773,0.70694697
42804,0.24022458,0.6790212
42805,0.21146423,0.72372293
42806,0.26330194,0.6804976
42807,0.15923277,0.29646504
42808,0.19556905,0.2863146
42809,0.21192506,0.42040706
42810,0.118200585,0.32357466
42811,0.14903426,0.31418768
42812,0.3739048,0.6240334
42813,0.26702732,0.74692076
42814,0.10438062,0.16896352
42815,0.2060167,0.3577961
42816,0.07382696,0.096282594
42817,0.2182693,0.33706132
42818,0.19533715,0.32370132
42819,0.18667923,0.37049368
42820,0.15564474,0.3547885
42821,0.45955336,0.87979966
42822,0.18485864,0.30750337
42823,0.17443156,0.3399854
42824,0.5666826,0.84088856
42825,0.19055559,0.77282906
42826,0.38242948,0.48418564
42827,0.22329757,0.37735724
42828,0.18517993,0.34660685
42829,0.1629382,0.23436916
42830,0.26317468,0.5160115
42831,0.25968534,0.6631057
42832,0.44581947,0.77697676
42833,0.43264803,0.8163881
42834,0.23062876,0.85723966
42835,0.2598488,0.6108808
42836,0.060897663,0.07337099
42837,0.21258415,0.7843137
42838,0.40259174,0.51761436
42839,0.48917878,0.75462854
42840,0.17259397,0.5605846
42841,0.21080361,0.6974477
42842,0.35602236,0.62672013
42843,0.16065386,0.38058636
42844,0.25279778,0.6119088
42845,0.28197756,0.6014024
42846,0.22866571,0.7771023
42847,0.1782447,0.35894594
42848,0.16962956,0.7082882
42849,0.08444644,0.12221452
42850,0.2627759,0.72436637
42851,0.1054197,0.16219844
42852,0.18953498,0.51684296
42853,0.16568388,0.61947346
42854,0.29449588,0.464838
42855,0.19646367,0.7343694
42856,0.1639582,0.25224808
42857,0.25581846,0.6359953
42858,0.23449644,0.5238421
42859,0.088352606,0.13257502
42860,0.20892084,0.6548807
42861,0.1499365,0.4820454
42862,0.16570963,0.2814898
42863,0.1924517,0.66445327
42864,0.1573782,0.34631604
42865,0.16590178,0.4197022
42866,0.15944082,0.43657473
42867,0.23636658,0.4717397
42868,0.23909889,0.42991108
42869,0.25416082,0.6609341
42870,0.16345838,0.4448683
42871,0.50834537,0.78393924
42872,0.23570773,0.847432
42873,0.15715905,0.39832702
42874,0.19132166,0.19010018
42875,0.16363204,0.6122622
42876,0.21107626,0.35655555
42877,0.24687913,0.5426831
42878,0.24095927,0.58625656
42879,0.21652347,0.5768124
42880,0.49536982,0.90526754
42881,0.1787673,0.49527395
42882,0.2086411,0.5707069
42883,0.18800396,0.24192904
42884,0.23024672,0.35001108
42885,0.23784934,0.54856884
42886,0.35913855,0.6804232
42887,0.14519095,0.3937609
42888,0.19415745,0.3655407
42889,0.18150121,0.34275612
42890,0.31725395,0.5115311
42891,0.23795108,0.5117408
42892,0.24579237,0.50631285
42893,0.1636425,0.5516418
42894,0.20019674,0.33340365
42895,0.13154955,0.33515552
42896,0.16296975,0.2877322
42897,0.25169292,0.6359675
42898,0.2774246,0.51906276
42899,0.17819999,0.37047535
42900,0.21506704,0.6400044
42901,0.29703075,0.6707787
42902,0.3142044,0.7210207
42903,0.2066856,0.49633926
42904,0.15632918,0.36066762
42905,0.30774513,0.6722143
42906,0.18873936,0.4635543
42907,0.1812084,0.33634803
42908,0.32706058,0.6697105
42909,0.2084373,0.52248174
42910,0.3333445,0.8321903
42911,0.5402005,0.77053314
42912,0.25523946,0.27410886
42913,0.20494692,0.38373917
42914,0.24707405,0.78794724
42915,0.43840975,0.735503
42916,0.0768839,0.13140038
42917,0.10558316,0.16449927
42918,0.2217754,0.37168074
42919,0.15282716,0.4927095
42920,0.21732855,0.57714635
42921,0.17020829,0.30505064
42922,0.3118699,0.6289475
42923,0.23006779,0.6963363
42924,0.15400377,0.21630752
42925,0.19623551,0.41185954
42926,0.30055645,0.64624655
42927,0.16838188,0.29939952
42928,0.16535617,0.34745497
42929,0.21819489,0.5192736
42930,0.29551864,0.7151062
42931,0.3190525,0.43388987
42932,0.23270026,0.7430285
42933,0.225732,0.45849076
42934,0.19778185,0.31978983
42935,0.22060771,0.6052389
42936,0.17713757,0.6958931
42937,0.22322427,0.7237599
42938,0.430099,0.8309893
42939,0.13527767,0.42382196
42940,0.2092058,0.5122707
42941,0.15541063,0.52222294
42942,0.4338243,0.7129414
42943,0.26546565,0.5240521
42944,0.17515145,0.40690637
42945,0.18040793,0.39808494
42946,0.19241503,0.61016
42947,0.1857855,0.4703833
42948,0.20689811,0.36973295
42949,0.121453196,0.4225309
42950,0.37804264,0.6725902
42951,0.38573155,0.78142476
42952,0.18523015,0.41528347
42953,0.30780646,0.5709037
42954,0.076214924,0.18164997
42955,0.23471689,0.31197816
42956,0.19301444,0.5954927
42957,0.2102624,0.42870113
42958,0.25960603,0.51177895
42959,0.272739,0.52562237
42960,0.23284167,0.58063596
42961,0.07035032,0.124082
42962,0.20388523,0.39210668
42963,0.23426363,0.36871508
42964,0.1739001,0.6271218
42965,0.45197588,0.7571947
42966,0.44878015,0.83618647
42967,0.23949513,0.43432876
42968,0.23262857,0.65981317
42969,0.08394612,0.15051004
42970,0.2621716,0.30851346
42971,0.35026357,0.6301674
42972,0.1331383,0.29587275
42973,0.28065395,0.4929096
42974,0.17011939,0.28057718
42975,0.5064793,0.8385818
42976,0.17795703,0.5272849
42977,0.23072298,0.54483134
42978,0.21521139,0.45948148
42979,0.2591967,0.65718246
42980,0.14986679,0.5266703
42981,0.20622563,0.67057014
42982,0.18999425,0.33176386
42983,0.14563179,0.7046785
42984,0.2280583,0.39542955
42985,0.089674056,0.35123932
42986,0.18404788,0.32569546
42987,0.17274897,0.4147192
42988,0.14577737,0.42132002
42989,0.09003565,0.14892048
42990,0.23759677,0.48193714
42991,0.30392602,0.4133289
42992,0.33054,0.7807434
42993,0.16016264,0.3100108
42994,0.36411166,0.7546368
42995,0.41370624,0.61221105
42996,0.283948,0.411034
42997,0.13264184,0.14279751
42998,0.24921213,0.31255478
42999,0.2517277,0.46193966
43000,0.3466491,0.71147555
43001,0.22188476,0.48893481
43002,0.12475393,0.25827962
43003,0.17664944,0.5944425
43004,0.12246437,0.34735164
43005,0.21974312,0.37758172
43006,0.37570342,0.70231664
43007,0.34227332,0.7806205
43008,0.169631,0.5100758
43009,0.18242005,0.37261912
43010,0.28256294,0.7205314
43011,0.27732044,0.5287206
43012,0.3114563,0.70661545
43013,0.14099914,0.33671844
43014,0.3250756,0.7745072
